song_id,song_name,artist_name,album_name,date_added,track_path,play_count,duration,cloud_status,is_favorited,hash
7994,魔女の宅急便 / Kiki's Delivery Service,Joe Hisaishi,Kiki's Delivery Service Soundtrack,2021-03-14,/Users/alex/Music/Musica/Music/Compilations/Kiki's Delivery Service Soundtrack/魔女の宅急便 _ Kiki's Delivery Service.mp3,19,178,unknown,0,89dc4459f8cc51d8abd603b452d527433362f7086b5c3c69670c854c8f4d5b8c
7170,Summer,Joe Hisaishi,Kikujiro's Summer Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Kikujiro's Summer Soundtrack/Summer.mp3,35,242,unknown,1,7ca464956d2c1e2a25f7954b4776920615db1c2a19f2abd599e7e9884ca60cfa
7990,おかあさん / Mother,Joe Hisaishi,Kikujiro's Summer Soundtrack,2021-03-14,/Users/alex/Music/Musica/Music/Compilations/Kikujiro's Summer Soundtrack/おかあさん _ Mother.mp3,22,154,unknown,0,d7617462da0557ea14ff314cd7697b7ba9a2c2b8e32b38cb9d377a2bf8faab00
8152,Confessions in the Moonlight,Joe Hisaishi,Laputa: Castle in the Sky Soundtrack,2021-06-16,/Users/alex/Music/Musica/Music/Joe Hisaishi/Laputa_ Castle in the Sky Soundtrack/Confessions in the Moonlight.mp3,11,162,unknown,0,b5fccd1e8fee9e256c0b530655e09ae92d7ebe5653061f3f920b7eb16e6ab86d
6848,Kimi wo Nosete,Joe Hisaishi,Laputa: Castle in the Sky Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Laputa_ Castle in the Sky Soundtrack/Kimi wo Nosete.mp3,33,321,unknown,1,f15464f6ff51bdc3bb4fd10feecf9c58b01e4e7ada4f892eeabe28302bf1ef7b
7996,君をのせて / Carrying You,Joe Hisaishi,Laputa: Castle in the Sky Soundtrack,2021-03-14,/Users/alex/Music/Musica/Music/Compilations/Laputa_ Castle in the Sky Soundtrack/君をのせて _ Carrying You.mp3,20,3767,unknown,0,8ad43e4320c9a9db4175006aff96c6a7ef0cfb4928e26b7e6aded03940cb7026
6838,Kaze no Toori Michi,Joe Hisaishi,My Neighbor Totoro Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/My Neighbor Totoro Soundtrack/Kaze no Toori Michi.mp3,40,321,unknown,0,71c3a4e502e3c25ab54d5a1d3eab494b5f21077518fc46e6a066facac1a5a796
6858,Stroll,Joe Hisaishi,My Neighbor Totoro Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/My Neighbor Totoro Soundtrack/Stroll.mp3,22,276,unknown,0,a268ac669db8bbb4277864462b632d29598721cb71563467029db9e863650dfe
6844,Tonari no Totoro,Joe Hisaishi,My Neighbor Totoro Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/My Neighbor Totoro Soundtrack/Tonari no Totoro.mp3,36,253,unknown,1,2e3720afacd876c4493272c0d45b8fee2c117a6cbecdb0a8db3703909b75e740
7984,風のとおり道 / Wind Forest,Joe Hisaishi,My Neighbor Totoro Soundtrack,2021-03-14,/Users/alex/Music/Musica/Music/Compilations/My Neighbor Totoro Soundtrack/風のとおり道 _ Wind Forest.mp3,20,155,unknown,0,dd25dce356e806522505ef924fa310c5f77f82a84a75607d833a288f76430238
6846,Kaze no Tani no Naushika,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Nausicaä of the Valley of the Wind Soundtrack/Kaze no Tani no Naushika.mp3,36,285,unknown,0,458fba60de6a822951ad424e27491aa49fd4513056175857a376c8af68ef34c4
6866,Nausicaa Requiem,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Nausicaä of the Valley of the Wind Soundtrack/Nausicaa Requiem.mp3,11,248,unknown,0,60bb82cae40b62231ae52f25341a407a3a1b7e94237072c3964aedbe577c25f8
6864,Ponyo on the Cliff by the Sea,Joe Hisaishi,Ponyo Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Ponyo Soundtrack/Ponyo on the Cliff by the Sea.mp3,24,221,unknown,0,0b86c262d7d1f955338a7cb76eb5cf05cda1f5539c52c43ce028c3b4d217810f
6724,The Bygone Days,Joe Hisaishi,Porco Rosso Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Porco Rosso Soundtrack/The Bygone Days.mp3,80,273,unknown,1,01141cf1ed16f857e75ce1bc50ee2d66a2ffdf4d2cbf3beb08ea2fbeb888d9df
7162,A Fire in the Hills,Joe Hisaishi,Porco Rosso Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Porco Rosso Soundtrack/A Fire in the Hills.mp3,57,160,unknown,0,8d9d442e8bd73a789af050260818181cfffe7303cc1fa23c2738e0758654f075
7164,Il Porco Rosso,Joe Hisaishi,Porco Rosso Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Porco Rosso Soundtrack/Il Porco Rosso.mp3,59,293,unknown,0,0abb43b6dae368b88f8b6e575f229874433dc7f5707313f75e5a4bf7ccda31d2
6752,Toki Ni Wa,Joe Hisaishi,Porco Rosso Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Porco Rosso Soundtrack/Toki Ni Wa.mp3,71,236,unknown,1,a1bf5436a356856fbb09989ce84239f40359832bd71bb86f28f147cea2533d91
6840,Toki ni wa (Piano),Joe Hisaishi,Porco Rosso Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Porco Rosso Soundtrack/Toki ni wa (Piano).mp3,48,340,unknown,1,224cbab3c3e8e20b2403e31d29bf30109d6f0edcafcdfb7a414fbf13d5384eb2
10676,The Wind of Ages - When a Human Can be a Human,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/The Wind of Ages - When a Human Can be a Human.mp3,4,167,unknown,1,aeddd0e47adfde2e0754599675c6b570a78f66420d4e7eea95cc42ea41680973
10686,MAMMA AIUTO,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/02 MAMMA AIUTO.mp3,4,81,unknown,1,fd0e8377039775dd82e5645ef9931073d1f3e4dc96e5cfa0dea97b9b07eacd26
10684,Addio!,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/03 Addio!.mp3,5,37,unknown,0,894f7bfb3a720b4276c31e3f6ce0676254894b3b8c4f1806cecf4af7c8c14141
10680,Bygone Days,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/04 Bygone Days.mp3,5,137,unknown,1,71a117956fc8fb4145f1d871cd3f5d4a0c2aae640ea2714f5607123f7b73c99d
10678,A Picture in Sepia,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/05 A Picture in Sepia.mp3,4,48,unknown,1,46d645155c78add0e1c1e6873d5997317de0969f9e3a8690cf4e7d5500ceb50b
10682,Serbian March,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/06 Serbian March.mp3,5,64,unknown,1,640116c08a64c8619ba42d25acc0d830676199e670e126b00d31d98863153e5c
9818,Flying Boatmen,Joe Hisaishi,Porco Rosso Soundtrack: OST,2023-08-12,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/07 Flying Boatmen.mp3,6,156,unknown,0,2359ba67ac0bd1468e6dfc5344f27a43f39bc2acb09c3f5194f2304397567d3e
10702,Doom - Trap of Clouds,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/08 Doom - Trap of Clouds.mp3,3,84,unknown,1,e32ab333b324f929f0f457283788379537f61909cb064ad9c94ca5f0146cee99
10710,Porco e Bella,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/09 Porco e Bella.mp3,2,66,unknown,1,40255413dd43a017f906de91b4344a88b0ba896ae82f19ea10a07dabb7a12fe1
10708,Fio - Seventeen,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/10 Fio - Seventeen.mp3,2,124,unknown,1,6ee3822be5dabcf4bd0a8213fafe126162306ff2123ec2d3604ff3b88b39d116
10696,Women of Piccolo,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/11 Women of Piccolo.mp3,3,125,unknown,1,e5a62c75ee13314e0b00cf4766732c0adb7d303ffeb12d0e287e8c1a36e1021b
10712,Friend,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/12 Friend.mp3,4,185,unknown,1,1b888625d55b35b728a892ceb31a56434d3690b6d72182fb8724372bf8f8a02a
10706,Partnership,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/13 Partnership.mp3,1,150,unknown,0,76a338b3851cb00f24369f4c6a7ece42df8edd3bc70eeedc85c17dec5922b2c8
10704,To the Adriatic Sea,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/14 To the Adriatic Sea.mp3,1,108,unknown,0,0bbb3e8bbbfbfafcb44306c78f1bf5668bc03ad27ff19ab229e964abea0aafb2
10692,In Search of the Distant Era,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/15 In Search of the Distant Era.mp3,2,138,unknown,0,d82e57e9cf0e0694055c06917126af612f6c7d65f7089e169e9b83d84f267fac
10694,Love at the First Sight in the Wildness,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/16 Love at the First Sight in the Wildness.mp3,1,71,unknown,0,1f871dde319f6fc48fbacfd86d56940873e75bc6347b0e14e519c069231c0c19
10688,At the End of the Summer,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/17 At the End of the Summer.mp3,2,87,unknown,0,8df7ef45d36d4886a4d5a67943408bba79c643dfd15e2d15e92dfc84ec17ff25
10700,LOST SPIRIT,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/18 LOST SPIRIT.mp3,0,252,unknown,0,ec448691a915f0c1e6c2eea043c217bf6dd7e224db886f7f97bcb69b5fd4f0dc
10698,Dog Fight,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/19 Dog Fight.mp3,0,131,unknown,0,a5d55c5b311e89b989dc88b7dcf663b27a69741f3ac54d5ce80072dbe26973da
10690,Porco e Bella - Ending,Joe Hisaishi,Porco Rosso Soundtrack: OST,2024-05-30,/Users/alex/Music/Musica/Music/Joe Hisaishi/Porco Rosso Soundtrack_ OST/20 Porco e Bella - Ending.mp3,1,156,unknown,0,2fc594e53a837b76a5578f09ba5e5109874d8919ab5497448df6518cd901c66f
6862,Arrietty's Song,Joe Hisaishi,The Secret World of Arrietty Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/The Secret World of Arrietty Soundtrack/Arrietty's Song.mp3,37,325,unknown,1,13087e7a156dac7c26f85ea6ef6920bc23ce406cea18258b857f10cbf857500c
9888,The Sixth Station,Joe Hisaishi,Spirited Away Soundtrack,2023-09-20,/Users/alex/Music/Musica/Music/Joe Hisaishi/Spirited Away Soundtrack/01 The Sixth Station.mp3,5,463,unknown,0,2b1c15fe7605f37c744a9590659379825168f9699f0900ca6e97c6c5ffa4b86f
6850,Inochi no Namae,Joe Hisaishi,Spirited Away Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Spirited Away Soundtrack/Inochi no Namae.mp3,25,345,unknown,0,92e51603a126cb8174aa0d65846f7fae4bee2d6c060d5a35e942fe33d45666d5
6870,Reprise,Joe Hisaishi,Spirited Away Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Spirited Away Soundtrack/Reprise.mp3,15,330,unknown,0,fc03c36247e1beda652326ea1cae57f17c0f214741c33b28e9db0dc5797afdcb
7978,あの日の川 / Day Of The River,Joe Hisaishi,Spirited Away Soundtrack,2021-03-14,/Users/alex/Music/Musica/Music/Compilations/Spirited Away Soundtrack/あの日の川 _ Day Of The River.mp3,22,208,unknown,0,b7c12ce1a4703d402a29bdc055af06d64afed4426240e33a718d8c964de5c19d
7986,いつも何度でも / Always With Me,Joe Hisaishi,Spirited Away Soundtrack,2021-03-14,/Users/alex/Music/Musica/Music/Compilations/Spirited Away Soundtrack/いつも何度でも _ Always With Me.mp3,24,239,unknown,0,041aee2a263eb1419d470d5c10023cbeeabed1da99df50f7acdf99bc0e3cb384
6860,Teru's Song,Joe Hisaishi,Tales from Earthsea Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Tales from Earthsea Soundtrack/Teru's Song.mp3,16,314,unknown,0,46458e07e24baa516bbc8d20687c47cb7eb50112270405fa7a03929b1a34dddd
6854,Country Roads,Joe Hisaishi,Whisper of the Heart Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Whisper of the Heart Soundtrack/Country Roads.mp3,20,336,unknown,0,08793f5cf9a706665a2285db0cd5d601c6006c904584ff74a75593277057c7f4
7348,A Journey,Joe Hisaishi,The Wind Rises Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/The Wind Rises Soundtrack/A Journey.mp3,47,220,unknown,0,e6854f89815c2c0057757b671da80706ac25d831a0ea4c3c45f0c44a62a3d18f
7992,ひこうき雲 / Vapor Trail,Joe Hisaishi,The Wind Rises Soundtrack,2021-03-14,/Users/alex/Music/Musica/Music/Compilations/The Wind Rises Soundtrack/ひこうき雲 _ Vapor Trail.mp3,22,162,unknown,0,12811fc11bdfd830971de1fb56099419783943d98ba039fcb57e4448bce50d57
6814,The Real Tuesday Weld Remix,Joe Palooka,,2020-11-20,/Users/alex/Music/Musica/Music/Joe Palooka/Unknown Album/The Real Tuesday Weld Remix.mp3,6,244,unknown,0,69c9f8166eb33f7dc78ba65093941d881825fc4a405ff033cdf2b8acac2d49ad
10950,Luminary,Joel Sunny,Luminary,2024-11-20,/Users/alex/Music/Musica/Music/Joel Sunny/Luminary/01 Luminary.mp3,3,189,unknown,0,bb555eec5216743859ffc08fcfd5be3ce0ceb72f6a90b14efff0d6b859d36762
9424,"Passacaglia, op. 20 no. 2",Johan Halvorsen,Passacaglia,2022-12-31,"/Users/alex/Music/Musica/Music/Johan Halvorsen/Passacaglia/Passacaglia, op. 20 no. 2.mp3",9,166,unknown,0,b8bfd9988b98ad1bd505ccf072b5c4da1b537ec06dc29eba64f82c0c60383332
6556,An der schönen blauen Donau,Johann Strauss II,An der schönen blauen Donau,2020-11-20,/Users/alex/Music/Musica/Music/Johann Strauss II/An der schönen blauen Donau/An der schönen blauen Donau.mp3,33,659,unknown,1,c6d289e0591de38230d0b943916934bcac1e2e333675da75f97096233db3b2d3
9582,Tritsch-Tratsch-Polka,Johann Strauss II,Op. 214,2023-04-11,/Users/alex/Music/Musica/Music/Johann Strauss II/Op. 214/Tritsch-Tratsch-Polka.mp3,13,158,unknown,1,ba3f761c099bdb7f931e875bf4e2b4350162a052309d8a20b175a0d90058bb1d
8580,Declaration,Johannes Bornlōf,,2021-11-12,/Users/alex/Music/Musica/Music/Johannes Bornlōf/Unknown Album/Declaration.mp3,14,221,unknown,0,75c03c12918c6211305c0ccb886d1184ab0ddc8634de8b3381b18e0b22f7e20f
8584,Nocturnal Waltz,Johannes Bornlōf,,2021-11-12,/Users/alex/Music/Musica/Music/Johannes Bornlōf/Unknown Album/Nocturnal Waltz.mp3,20,124,unknown,0,4866948ec42d1db398176375637da1429ab82e8883eef9a8bfe16cace164aac7
8590,The Rose And The Thorn,Johannes Bornlōf,,2021-11-12,/Users/alex/Music/Musica/Music/Johannes Bornlōf/Unknown Album/The Rose And The Thorn.mp3,9,346,unknown,0,92ab46eec008f53cd12c7ee54ea667c9f50d06041c0055fc11493f6a3630a6b5
9586,Hungarian Dance No. 5 in G Minor,Johannes Brahms,Hungarian Dance No. 5,2023-04-11,/Users/alex/Music/Musica/Music/Johannes Brahms/Hungarian Dance No. 5/Hungarian Dance No. 5 in G Minor.mp3,18,159,unknown,1,8b6269b5b73af71cb2c26d1bbc2f4a2953e2e95e52685b6b8ba75ab5af51ff99
5336,The Time Is Now,John Cena & Tha Trademarc,You Can't See Me,2020-11-20,/Users/alex/Music/Musica/Music/John Cena & Tha Trademarc/You Can't See Me/The Time Is Now.mp3,17,179,unknown,0,bf8193025a97d15a4334d5225c16ff652133596a1a5fa48a76a87c7ce534c68e
7560,Dawn and Dusk,John Coltrane,Fate/Grand Order: Absolute Demonic Front Babylonia,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Fate_Grand Order_ Absolute Demonic Front Babylonia/14 Dawn and Dusk.mp3,11,191,unknown,1,6084f9f96f4dafb24d80117c854e679a1f286d366673af105773a82ee64b72c3
5668,Things Gonna Change,John Lee Hooker & Carlos Santana,Chill Out,2020-11-20,/Users/alex/Music/Musica/Music/John Lee Hooker & Carlos Santana/Chill Out/Things Gonna Change.mp3,14,287,unknown,0,49a6990d8bec05f13b51a7e30fe15537ea08313eefa109cb1d6591172c486721
4690,All Of Me,John Legend,Love in the Future,2020-11-20,/Users/alex/Music/Musica/Music/John Legend/Love in the Future/All Of Me.mp3,48,280,unknown,0,5b55be6656e67efd3a4ae866bdd6f0e454bee535caa147c83709a31bd51c5a44
10730,(Just Like) Starting Over - Remastered 2010,John Lennon,Double Fantasy: Stripped Down,2024-05-30,/Users/alex/Music/Musica/Music/John Lennon/Double Fantasy_ Stripped Down/01 (Just Like) Starting Over - Remastered 2010.mp3,6,265,unknown,0,0ecf76217237c32de519731f3aaf9b5befb1cef4883f7a12eab4acfd0e2101e9
8092,Imagine,John Lennon,Imagine,2021-05-31,/Users/alex/Music/Musica/Music/John Lennon/Imagine/Imagine.mp3,17,188,unknown,1,bd4188d76739970cd6b794e0f3223e51db03fc13ff08bb130e37340a83d978ea
7474,Three Windows,John Lewis,Three Windows,2020-11-20,/Users/alex/Music/Musica/Music/John Lewis/Three Windows/Three Windows.mp3,2,402,unknown,0,400f8c96aac2580ef56276097e88a4010ede07c9ac5639191ceaf7ecf0fa6769
7486,I Should Care,John Lewis & Bill Perkins,"2 Degrees East, 3 Degrees West",2020-11-20,"/Users/alex/Music/Musica/Music/John Lewis & Bill Perkins/2 Degrees East, 3 Degrees West/I Should Care.mp3",2,289,unknown,0,fbf7955ba1c8e3a55d33c821ea17f3d390ac3607b686dd88f8242c12a35182c8
5068,Love Me Again,John Newman,Tribute,2020-11-20,/Users/alex/Music/Musica/Music/John Newman/Tribute/Love Me Again.mp3,85,223,unknown,1,26c7a74c10e54084b4fd28e52cf0febae0ffcda22856a62389cbe9d155237e26
6378,Dragon Trainer Main Theme,John Powell,Dragon Trainer Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/John Powell/Dragon Trainer Soundtrack/Dragon Trainer Main Theme.mp3,65,212,unknown,1,9d9ee40f284e3fc5ae741de8eb4e894042d0cff34b161fdb17880dc4559a0e93
6770,This Is Berk,John Powell,Dragon Trainer Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/John Powell/Dragon Trainer Soundtrack/This Is Berk.mp3,39,251,unknown,0,b9767b9a30bcf40a24697cbf84fc151ac38bcd44b530ac73ad1d672e635c635c
7296,I’m Still Here,John Rzeznik,Treasure Planet Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/John Rzeznik/Treasure Planet Soundtrack/I_m Still Here.mp3,64,251,unknown,1,329d2b3d476cbff8db7dcb0d5dca52f842701bc07214de73ad70d47bb997e4b8
4604,The Adventures Continues,John Williams,The adventures of Tintin,2020-11-20,/Users/alex/Music/Musica/Music/John Williams/The adventures of Tintin/The Adventures Continues.mp3,48,178,unknown,0,78754c4ad14de3b7c02b0d578d5aa379608d7f7df269b7dfed805261f5c73cf2
4398,Duel Of The Fates from Star Wars,John Williams,Star Wars: Episode I - The Phantom Menace,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Star Wars_ Episode I - The Phantom Menace/Duel Of The Fates from Star Wars.mp3,48,253,unknown,0,92df17671beb1af9aa7e1da866dbebd96a215fcc56c7de2dfa2507ab7302ba03
7006,Star Wars Theme,John Williams,Star Wars: Episode II - Attack Of The Clones,2020-11-20,/Users/alex/Music/Musica/Music/John Williams/Star Wars_ Episode II - Attack Of The Clones/Star Wars Theme.mp3,32,331,unknown,1,56d2036b08197d42357f55d01eecfa11080ab4625df5c82c3a8f87eaba51036f
10782,The Droid Invasion and the Appearance of Darth Maul,John Williams,Star Wars: The Phantom Menace (Original Motion Picture Soundtrack),2024-07-19,/Users/alex/Music/Musica/Music/John Williams/Star Wars_ The Phantom Menace (Original Motion Picture Soundtrack)/14 The Droid Invasion and the Appearance of Darth Maul.mp3,8,311,unknown,0,eaac347c4ecf2d68244cba931a1264b5bfdae85a92d7bd1641bb39a3543311eb
10832,Karma,JoJo Siwa,Karma,2024-09-13,/Users/alex/Music/Musica/Music/JoJo Siwa/Karma/01 Karma.mp3,7,200,unknown,0,0e61da1c3fb467722ac8e4c6410c7fd009a3cab77740e07e64a38abd4ff46c73
7100,Brighter Days,Jomie,Brighter Days,2020-11-20,/Users/alex/Music/Musica/Music/Jomie/Brighter Days/04 Brighter Days.mp3,44,165,unknown,1,ebe3b57e035788f91992bca0467da1a4a5078a32c655352acd2d6fb1113093a5
7416,Regular Everyday Normal MotherFucker,Jon Lajoie,,2020-11-20,/Users/alex/Music/Musica/Music/Jon Lajoie/Unknown Album/Regular Everyday Normal MotherFucker.mp3,39,196,unknown,0,1185f0f4841fb13fd9327cab6036e0b2b7e69089a5232cb3411516ada2c12de9
10476,Hey Marjorie,Jon Mero,Hey Marjorie,2024-02-13,/Users/alex/Music/Musica/Music/Jon Mero/Hey Marjorie/01 Hey Marjorie.mp3,10,410,unknown,0,3ebb7076f42287d98c67e9406805ef4ede4aae9ea995cfc33fe133558ac601d5
5618,Rise,Jonas Blue,Rise,2020-11-20,/Users/alex/Music/Musica/Music/Jonas Blue/Rise/Rise.mp3,64,199,unknown,0,bfdf800bf3b1d1631d7ec86726ed43075e416c8cee4c227ecb6660971048ac22
9960,Waffle House,Jonas Brothers,The Album,2023-10-03,/Users/alex/Music/Musica/Music/Jonas Brothers/The Album/07 Waffle House.mp3,33,285,unknown,1,873504209e181cad38941a5d828c47a41e792b4d54e14637361779cd79026833
6374,Sucker,Jonas Brothers,Happiness Begins,2020-11-20,/Users/alex/Music/Musica/Music/Jonas Brothers/Happiness Begins/Sucker.mp3,60,200,unknown,1,d5a17f2481a7bfd74747c3865b9aa3c33643e2f9344f829244d94605e8065c41
8642,Blueless Bird,Joni,,2021-11-12,/Users/alex/Music/Musica/Music/Joni/Unknown Album/01 Blueless Bird.mp3,9,244,unknown,0,9c2fb3db69f03e8f2eb5014c92b91a8c44bed6043869e726892b49b1d99a744e
6914,You’re Welcome (feat. Lin-Manuel Miranda),Jordan Fisher,Moana Soundtrack,2020-11-20,/Users/alex/Music/Musica/Music/Compilations/Moana Soundtrack/You_re Welcome (feat. Lin-Manuel Miranda).mp3,63,147,unknown,1,8091f6ef707735425bce5c41bee5b2db4e92414fb54fe0ca51b4f318d0882a03
8358,Du,Joris,Schrei es raus,2021-09-26,/Users/alex/Music/Musica/Music/Joris/Schrei es raus/Du.mp3,24,198,unknown,1,68e11c7ed7d6cd9818176ea31828b4a72bbc8fa7fc21a59a88ffffa7db6bc637
9544,Viene por Sangre - Felix Walkout,Joseph Shirley,Creed III Soundtrack,2023-03-13,/Users/alex/Music/Musica/Music/Compilations/Creed III Soundtrack/Viene por Sangre - Felix Walkout.mp3,27,73,unknown,0,c9db3653e453d80de0059e5ce6f6a19694121b1ff1e618b28d382a7cfb2bc71e
7946,Si J'etais Blanche,Josephine Baker,Josephine Baker,2021-03-14,/Users/alex/Music/Musica/Music/Josephine Baker/Josephine Baker/Si J'etais Blanche.mp3,0,168,unknown,0,e0dc03c103e9e92dc65529dcea85fb93651759f7a44d638a9cf55d704f9e2042
9570,Enemies to Lovers,Joshua Kyan Aalampour,Enemies to Lovers,2023-03-20,/Users/alex/Music/Musica/Music/Joshua Kyan Aalampour/Enemies to Lovers/Enemies to Lovers.mp3,13,225,unknown,0,55e831173d573bf0e954f21b3a9d180cfe328160cb7997106784087fa0fc6b26
9568,The Forsaken Waltz,Joshua Kyan Aalampour,The Forsaken Waltz,2023-03-20,/Users/alex/Music/Musica/Music/Joshua Kyan Aalampour/The Forsaken Waltz/The Forsaken Waltz.mp3,25,129,unknown,1,089f9fa24643c45aad1004bd37da623dd3e9a4e95f3e4a6f31765c8348383d6a
10448,The Trianon,Joshua Kyan Aalampour,The Trianon,2024-02-07,/Users/alex/Music/Musica/Music/Joshua Kyan Aalampour/The Trianon/01 The Trianon.mp3,4,156,unknown,0,40f49681468e34234f2771d41733248de07cfa18bca42532afe44fc9571cd5c0
9534,The Trianon,Joshua Kyan Aalampour,The Trianon,2023-03-13,/Users/alex/Music/Musica/Music/Joshua Kyan Aalampour/The Trianon/The Trianon.mp3,13,78,unknown,0,106045a3111917c83512bc8f442c9a2fd0f9843374960b7229624aabf902ed6a
5508,Sabato,Jovanotti,Lorenzo 2015 CC.,2020-11-20,/Users/alex/Music/Musica/Music/Jovanotti/Lorenzo 2015 CC_/Sabato.mp3,26,250,unknown,0,cb59469ffc795b9c0f6e5981564a3072c62598c01a0c4b285f4cf1f92904efdc
5022,She's on My Mind,JP Cooper,Raised Under Grey Skies,2020-11-20,/Users/alex/Music/Musica/Music/JP Cooper/Raised Under Grey Skies/She's on My Mind.mp3,55,180,unknown,0,de57ffc61b74307c3701e4a8e27b11cd7a7dd63f34035106fb6e9f863b0325b4
10444,Join Us for a Bite,JT Music,All Five Nights,2024-02-07,/Users/alex/Music/Musica/Music/JT Music/All Five Nights/09 Join Us for a Bite.mp3,18,503,unknown,1,6c722853cab8d95afaec754cba5c63354632fd9652ab3942f795fc36dd5a2d58
9820,La Camisa Negra,Juanes,Mi Sangre,2023-08-12,/Users/alex/Music/Musica/Music/Juanes/Mi Sangre/09 La Camisa Negra.mp3,2,255,unknown,0,1ef69655ad5bc844b9674e364a3812ab1976d3835a8084eb6f3cf02facb028ba
7798,Both Sides Now,Judy Collins,Wildflowers,2021-02-10,/Users/alex/Music/Musica/Music/Judy Collins/Wildflowers/Both Sides Now.mp3,24,196,unknown,1,a9dda60480b3ed7d2adc0789de451bf2d1670d57fa779ddcfa2e26a1025f79ad
